ACCOM_NAME,IMG_PATH,TOTAL_REVIEWS
더 마젤란 수테라 리조트 (The Magellan Sutera Resort),https://pix8.agoda.net/hotelImages/2682/-1/2ecf2539ecc11bf8df5b8c6e458517d3.jpg?ca=6&ce=1&s=1024x768,11728
하얏트 리젠시 키나발루 (Hyatt Regency Kinabalu),https://pix8.agoda.net/hotelImages/10396/0/f0a39d8818891685b9bd67792ec17824.jpg?ca=7&ce=1&s=1024x768,6811
Signel Poshtel,https://pix8.agoda.net/hotelImages/36439584/0/5eb348436f33c5604be58d993987177d.jpg?ce=0&s=1024x768,652
머큐어 코타키나발루 시티센터 (Mercure Kota Kinabalu City Centre),https://pix8.agoda.net/hotelImages/5079693/0/88efa5a90861d878430256b281e8d769.jpg?ce=0&s=1024x768,5550
모나코 부티크 호텔 사동 자야 (Monaco Boutique Hotel Sadong Jaya),https://pix8.agoda.net/hotelImages/6361772/-1/f77139c327652770f744a41c9147f16d.jpg?ca=9&ce=1&s=1024x768,1263
Jesselton Quay by Pinstay,,0
Wings by Croske Resort Langkawi ,https://pix8.agoda.net/hotelImages/34505502/-1/f012b94d2fc4440e8131ec69f62e1b01.jpg?ce=0&s=1024x768,771
"벨라 비스타 워터프런트 리조트, 랑카위 (Bella Vista Waterfront Resort, Langkawi)",https://pix8.agoda.net/hotelImages/84505/-1/506dd8a74c46c1feb56a0855c1e5c369.jpg?ca=18&ce=1&s=1024x768,6482
샌디 비치 리조트 바이 카사 로마 (Sandy Beach Resort by Casa Loma),https://pix8.agoda.net/hotelImages/406785/-1/bf76ee8a08d9f8e61582f767aac9412b.jpg?ca=9&ce=1&s=1024x768,5055
베스트 스타 리조트 (Best Star Resort),https://pix8.agoda.net/hotelImages/237996/-1/cdbed3bc399b1570fd526e8ab9ae41f3.png?ce=0&s=1024x768,9089
칠 스위트 랑카위 (Chill Suites Langkawi),https://pix8.agoda.net/hotelImages/10610078/-1/124bb4fa3e2cf36d74241e9e241d519f.jpg?ce=0&s=1024x768,2761
베이뷰 호텔 랑카위 (Bayview Hotel Langkawi),https://pix8.agoda.net/hotelImages/7626/-1/43015d4aa366b6235dc4c570fd049a97.jpg?ca=9&ce=1&s=1024x768,15601
The RIYAZ Lavanya,https://pix8.agoda.net/hotelImages/36419975/0/0f292ab8295126f1a35f0f316faf8415.jpg?ce=0&s=1024x768,417
옴박 빌라 랑카위 (Ombak Villa Langkawi),https://pix8.agoda.net/hotelImages/479474/-1/848d56964344c88661aff87faa686da8.jpg?ca=17&ce=1&s=1024x768,4883
선셋 베이 코티지 (Sunset Bay Cottage),https://pix8.agoda.net/hotelImages/1621832/-1/27590007e6e5d74a15b23dd503b8ba13.jpg?ca=13&ce=1&s=1024x768,415
세히자우@체낭 (Collection O 90622 Sehijau @ Cenang),https://pix8.agoda.net/hotelImages/28379730/566037832/cd2d8e8095d6233a5ea34088cc76effd.jpg?ce=0&s=1024x768,528
Attic Home Melaka Imperio Residence & Jonker ,https://pix8.agoda.net/hotelImages/39859732/-1/e10c7bd4d627fb9572dca31344948a65.jpg?ce=0&s=1024x768,811
더블트리 바이 힐튼 호텔 말라카 (DoubleTree by Hilton Hotel Melaka),https://pix8.agoda.net/hotelImages/1373800/-1/0e2ca204e67c1294653707b3dd4c3ce1.jpg?ca=7&ce=1&s=1024x768,6684
임페리오 레지던스 씨프런트 바이 퍼펙트 호스트 (Imperio Residence Seafront by Perfect Host),,0
에코 트리 호텔 (Eco Tree Hotel),https://pix8.agoda.net/hotelImages/711/711849/711849_15063011180031252852.jpg?ca=4&ce=1&s=1024x768,6447
더 스트레이츠 호텔 앤 스위트츠 (The Straits Hotel and Suites),https://pix8.agoda.net/hotelImages/963/963654/963654_15062711280031047297.jpg?ca=4&ce=1&s=1024x768,10275
Imperio Residence with Private Bathtub by Lets Stay,,0
Imperio Residence Private Bathtub @ Melaka Town,,0
리비에라 스위트 멜라카 (Riviera Suites Melaka),https://pix8.agoda.net/hotelImages/4934080/-1/8ab5a4d38fbf6451adf9209803601e5f.jpg?ca=9&ce=1&s=1024x768,6556
"멜라카 라야의 스튜디오 프라이빗 하우스 (565m², 프라이빗 욕실 1개) (Imperio 4Pax/JapaneseTatami/Bathtub/TownJonkerSt)",,0
미드시티 호텔 멜라카 (Midcity Hotel Melaka),https://pix8.agoda.net/hotelImages/620/620947/620947_15041114460026827366.jpg?ca=3&ce=1&s=1024x768,2198
