ACCOM_NAME,IMG_PATH,TOTAL_REVIEWS
Ibis Budget Manchester Airport,https://pix8.agoda.net/hotelImages/30983100/-1/199cf35953d8377a29d5f55afe7dfd4a.jpg?ce=0&s=1024x768,221
이비스 캠브리지 호텔 (Ibis Cambridge Hotel),https://pix8.agoda.net/hotelImages/209/2096298/2096298_17063003480054175669.jpg?ca=6&ce=1&s=1024x768,310
Hilton Cambridge City Centre,https://pix8.agoda.net/hotelImages/2311175/0/1aa682c3d343d0e9383dc1c7e84f27a3.jpg?ca=10&ce=1&s=1024x768,195
아룬델 게스트하우스 (Arundel House Hotel),https://pix8.agoda.net/hotelImages/126/126410/126410_15060516130028693936.jpg?ca=4&ce=1&s=1024x768,453
웨스트 코트 - 지저스 컬리지 (West Court- Jesus College),https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/151825513.jpg?k=78572a32fa531330b696497cf1f722aea950bc495e2b3b1da8abd9a234218bd2&o=,3114
Hyatt Centric Cambridge,https://pix8.agoda.net/hotelImages/25968583/0/a1504b00695f01e6615d9abe3888095b.jpg?ce=0&s=1024x768,20
Turing Locke,https://pix8.agoda.net/hotelImages/25495345/-1/ae0b0f8f01ba719c6748304659a5562e.jpg?ca=20&ce=1&s=1024x768,2294
Graduate Cambridge Hotel,https://pix8.agoda.net/hotelImages/14499728/-1/8be711f301e2038be494894ea3e31a30.jpg?ca=24&ce=0&s=1024x768,7072
홀리데이 인 익스프레스 캠브리지 (Holiday Inn Express Cambridge),https://pix8.agoda.net/hotelImages/5076333/0/a2efd6ac48c74856c2d55d5c7d1504a2.jpg?ca=28&ce=0&s=1024x768,11265
트래블로지 캠브리지 뉴마켓 로드 (Travelodge Cambridge Newmarket Road),https://pix8.agoda.net/hotelImages/375/3755550/3755550_18011907210061188802.jpg?ca=6&ce=1&s=1024x768,524
Novotel Cambridge North,https://pix8.agoda.net/hotelImages/25064060/0/3597b822cc971f831a91a2072f8d97c5.jpg?ca=19&ce=1&s=1024x768,6019
