ACCOM_NAME,IMG_PATH,TOTAL_REVIEWS
찬타이 호텔 (Chantai Hotel),https://pix8.agoda.net/hotelImages/862/862201/862201_15052915090028031898.jpg?ca=4&ce=1&s=1024x768,511
저스트 슬립 화롄 종정 (Just Sleep Hotel Hualien Zhongzheng),https://pix8.agoda.net/hotelImages/564548/-1/84e928e63b853376fcbc71c392ba3a84.jpg?ce=0&s=1024x768,7457
레이크쇼 Hotel 화롄 (Lakeshore Hotel Hualien),https://pix8.agoda.net/hotelImages/412089/-1/728b50f4391a351b4f15dcb9953e2742.jpg?ca=9&ce=1&s=1024x768,12340
코지 하우스 호스텔 (Cozy House Hostel),,0
Lakeshore Hotel Hualien Taroko,https://pix8.agoda.net/hotelImages/19855766/-1/708ec7bba3586f8030c592917c90c946.jpg?ca=17&ce=1&s=1024x768,5762
스태리 인 (Starry Inn),https://pix8.agoda.net/hotelImages/1319075/-1/9e0697eb58415fbffb699469a7e2028f.jpg?ce=0&s=1024x768,357
글렌우드 비앤비 (Glenwood Bed and Breakfast),,0
LakeShore Hotel Tainan,https://pix8.agoda.net/hotelImages/849/8495698/8495698_19080618300079044533.jpg?ca=9&ce=1&s=1024x768,15528
U.I.J Hotel&Hostel (UIJ),https://pix8.agoda.net/hotelImages/2727823/-1/91f151d49a82d76ddd41e22d9be1d477.jpg?ca=0&ce=1&s=1024x768,9390
더 레트로 타이판 (The Retro Tai-Pan),https://pix8.agoda.net/hotelImages/29536936/-1/0c175b02017e78c848774495f5d7d6a3.jpg?ce=0&s=1024x768,1967
웨이 얏 그랜드호텔 (Wei-Yat Grand Hotel),https://pix8.agoda.net/hotelImages/109/109067/109067_17042615010052643787.jpg?ca=6&ce=1&s=1024x768,7460
Oinn Hotel & Hostel,https://pix8.agoda.net/hotelImages/11148987/-1/7af45aa3c4d9c000f92a6b04b065f244.jpg?ca=11&ce=1&s=1024x768,2506
그랜드 반얀 호텔 (Grand Banyan Hotel),https://pix8.agoda.net/hotelImages/31373782/-1/ba47dcc031d5d427d926895eb46cdddb.jpg?ce=0&s=1024x768,5012
Provintia Hotel,https://pix8.agoda.net/hotelImages/284650/-1/d0b3397547171f339508e8e08f4ecd4f.jpg?ce=0&s=1024x768,5946
Yoshi Hotel,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/446875403.jpg?k=f464377ba6eaca60a9da285688c7c5875683e6f57107f0d168ab8acf7ee3ac1a&o=,2377
창위 호텔 (CHANGYU HOTEL),https://pix8.agoda.net/hotelImages/1198024/-1/bf8c2a7f02f2c04f0343ac6d4903a36a.jpg?ca=9&ce=1&s=1024x768,6915
Oinn Hotel & Hostel,https://pix8.agoda.net/hotelImages/11148987/-1/7af45aa3c4d9c000f92a6b04b065f244.jpg?ca=11&ce=1&s=1024x768,2506
