ACCOM_NAME,IMG_PATH,TOTAL_REVIEWS
키마야 브라가 반둥 바이 해리스 (Kimaya Braga Bandung by Harris),https://pix8.agoda.net/hotelImages/28840613/-1/32c6f93d15ccd871b8a4fcb5110210e3.jpg?ca=24&ce=0&s=1024x768,1388
스위스-벨리조트 다고 헤리티지 (Swiss-Belresort Dago Heritage),https://pix8.agoda.net/hotelImages/9119744/-1/e37702561c9f0bc70db95d55f786864c.jpg?ca=21&ce=0&s=1024x768,3428
"부 팰리스, 아토텔 큐라티드 (Vue Palace, ARTOTEL Curated)",https://pix8.agoda.net/hotelImages/5944905/-1/475fb6b45a00b434130dbb5904fcf2d4.jpg?ca=12&ce=1&s=1024x768,3546
Pasar Baru Square Hotel Bandung Powered by Archipelago,https://pix8.agoda.net/hotelImages/113/1135792/1135792_16030415090040465485.jpg?ca=6&ce=1&s=1024x768,2588
아리온 스위트 호텔 반둥 (Arion Suites Hotel Bandung),https://pix8.agoda.net/hotelImages/27762719/-1/2f7b6e5b484047567928855500b4ce3f.jpg?ca=29&ce=0&s=1024x768,1708
사보이 호만 (Savoy Homann),https://pix8.agoda.net/hotelImages/49768/-1/2a9fdffeeda3d43300a5638de5dcbd47.jpg?ca=16&ce=1&s=1024x768,3860
Collection O 22 Hotel Pasar Baru Heritage,https://pix8.agoda.net/hotelImages/11419224/-1/7346fb95c32b3781c8396b0c19ae0660.jpg?ca=13&ce=1&s=1024x768,3872
디저니 호텔 (D'Journey Hotel),https://pix8.agoda.net/hotelImages/16209777/-1/8799d749758d24ffa3ab88fc42f51f0c.jpg?ce=0&s=1024x768,1110
드프리마호텔 에어포트 자카르타 터미널 1A (d'primahotel Airport Jakarta Terminal 1A),https://pix8.agoda.net/hotelImages/807051/-1/b6d14646139ac148098c24dffbb103bb.jpg?ca=10&ce=1&s=1024x768,1122
인터컨티넨탈 자카르타 폰독 인다 (InterContinental Jakarta Pondok Indah),https://pix8.agoda.net/hotelImages/10551660/0/d8d00249b28fe5793d746b5c0bb39d9a.jpg?ce=0&s=1024x768,1535
CONJIOO HOTEL at JAKARTA AIRPORT,https://pix8.agoda.net/hotelImages/34247560/-1/e30212bf4ba612f63fce5ad511cb19df.jpg?ce=0&s=1024x768,1229
1O1 URBAN Jakarta Pemuda,https://pix8.agoda.net/hotelImages/37657421/-1/1b6d45c22bab606af33894b6384e256d.jpg?ce=0&s=1024x768,793
더 자야카르타 SP 자카르타 호텔 앤 스파 (The Jayakarta SP Jakarta Hotel & Spa),https://pix8.agoda.net/hotelImages/65496/-1/f715aa2bb270e06a46a5b20582a33dbe.jpg?ca=12&ce=1&s=1024x768,6416
FM7 리조트 호텔 반다라 자카르타 에어포트 (FM7 Resort Hotel Bandara Jakarta Airport),https://pix8.agoda.net/hotelImages/159159/-1/65ebfe1d4ddea10d2a424af8710c9bbb.jpg?ce=0&s=1024x768,16227
아샤나 케마요란 자카르타 (Asyana Kemayoran Jakarta),https://pix8.agoda.net/hotelImages/21935861/-1/bbb707baf978ea5ef4b53f5f7f95e11d.png?ca=17&ce=1&s=1024x768,5123
클래식 호텔 (Classic Hotel),https://pix8.agoda.net/hotelImages/126/1265980/1265980_16070217130044357982.jpg?ca=6&ce=1&s=1024x768,1370
드프리마호텔 에어포트 자카르타 터미널 1A (d'primahotel Airport Jakarta Terminal 1A),https://pix8.agoda.net/hotelImages/807051/-1/b6d14646139ac148098c24dffbb103bb.jpg?ca=10&ce=1&s=1024x768,1122
CHOSKA RESIDENCE,https://pix8.agoda.net/hotelImages/38249517/0/b7a97503c160dfd076af3f55bcac99e7.jpg?ce=0&s=1024x768,1505
