ATTR_NAME,IMG_PATH,TOTAL_REVIEWS
Aeon Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/7b/68/73/aeon-mall.jpg?w=600&h=500&s=1,581
Soma Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a4/99/82/getlstd-property-photo.jpg?w=600&h=500&s=1,261
중앙 시장,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/19/31/2c/surrounding-street-scenes.jpg?w=600&h=500&s=1,6222
로얄 팰리스,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/e4/ce/b1/20171006-093816-01-largejpg.jpg?w=600&h=500&s=1,8190
킬링 필드 (청아익),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bd/33/f8/entrance-and-memorial.jpg?w=600&h=500&s=1,12620
나가월드 카지노,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9c/c5/98/the-spa.jpg?w=600&h=500&s=1,429
Kuntheak Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c1/13/c8/kuntheak-spa-make-everyone.jpg?w=600&h=500&s=1,320
Russian Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/73/be/77/russian-market.jpg?w=600&h=500&s=1,2480
보디아 스파 프놈펜,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/15/89/6f/reception.jpg?w=600&h=500&s=1,791
Phnom Tamao Wildlife Rescue Center,,0
실버 파고다,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/5f/df/74/silver-pagoda.jpg?w=600&h=500&s=1,2723
Golden Lion Gym,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/36/fe/fb/getlstd-property-photo.jpg?w=600&h=500&s=1,872
Otres Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ad/94/c1/the-first-foreign-business.jpg?w=600&h=500&s=1,3933
Ochheuteal Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/c9/88/29/photo5jpg.jpg?w=600&h=500&s=1,878
Saracen Bay Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f6/ab/b9/2019-0312-074016-012.jpg?w=600&h=500&s=1,0
Buddy Land Water Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2f/fb/ac/buddy-land-water-park.jpg?w=600&h=500&s=1,13
Red Shark Charter,,0
Serendipity Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6a/56/4d/caption.jpg?w=600&h=500&s=1,1274
Independence Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6a/5a/02/independence-beach.jpg?w=600&h=500&s=1,317
Unique Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/97/4d/a9/reception.jpg?w=600&h=500&s=1,61
Jasmine Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/97/57/71/jasmine-spa.jpg?w=600&h=500&s=1,24
Scuba Nation Diving Centre,,0
WOODY'S QUADS CAMBODIA,,0
Queenco Fitness Club and Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/14/fb/d6/receptionists.jpg?w=600&h=500&s=1,32
The Party Boat,,0
Phnom Chhngok Cave Temple,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2e/24/98/phnom-chhngok-cave-temple.jpg?w=600&h=500&s=1,327
Butterfly Tours,,0
La Plantation,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/75/44/89/la-plantation-6.jpg?w=600&h=500&s=1,1498
Bokor National Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a7/84/76/phnom-bokor-national.jpg?w=600&h=500&s=1,739
Climbodia,,0
Golden Hands Massage & Spa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/de/7b/90/golden-hands-massage.jpg?w=600&h=500&s=1,79
SUP Asia,,0
Old Catholic Church,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2e/1c/d1/old-catholic-church.jpg?w=600&h=500&s=1,217
Kampot-Kep Tuk Tuk-Taxi Drivers,,0
Rany - The TukTuk Driver in Kampot and Kep,,0
Bokor Hill Station,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/de/83/d2/bokor-hill-station.jpg?w=600&h=500&s=1,748
Popokvil Waterfall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/2b/ff/58/pwf-2.jpg?w=600&h=500&s=1,154
Arcadia Waterpark,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/93/f4/e1/the-blob.jpg?w=600&h=500&s=1,46
Bokor Mountain,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/3c/25/f7/20171109-141609-largejpg.jpg?w=600&h=500&s=1,0
Rush all terrain adventure,,0
