ATTR_NAME,IMG_PATH,TOTAL_REVIEWS
Commerzbank,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6e/4c/bb/view-from-main-river.jpg?w=600&h=500&s=1,179
Opera Frankfurt,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d5/11/f6/oper-frankfurt.jpg?w=600&h=500&s=1,304
Eschenheimer Turm,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e6/a3/ec/photo2jpg.jpg?w=600&h=500&s=1,231
Frankfurt Christmas Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ed/ef/ba/christmas-market-in-the.jpg?w=600&h=500&s=1,408
Hamburg Town Hall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2c/e2/24/town-hall-rathaus.jpg?w=600&h=500&s=1,4100
Port of Hamburg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/3a/32/7f/photo0jpg.jpg?w=600&h=500&s=1,7336
Miniatur Wunderland,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/72/63/9e/photo8jpg.jpg?w=600&h=500&s=1,23259
Kunsthalle Hamburg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/f2/39/3d/kunsthalle.jpg?w=600&h=500&s=1,865
Elbphilharmonie,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bd/e7/3d/besuch-an-einem-sonnigen.jpg?w=600&h=500&s=1,3816
Treppenviertel Blankenese,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a2/a1/a8/blankenese.jpg?w=600&h=500&s=1,662
International Maritime Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/aa/1c/64/international-maritime.jpg?w=600&h=500&s=1,1303
Jungfernstieg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a6/bc/f8/jungfernstieg.jpg?w=600&h=500&s=1,1148
St. Michael's Church,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/b9/51/49/church-of-st-michael.jpg?w=600&h=500&s=1,4320
Alster Lakes,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/8e/d0/4f/photo0jpg.jpg?w=600&h=500&s=1,1071
Alter Elbtunnel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d1/84/e5/elbtunel-w-dniach-niebieskich.jpg?w=600&h=500&s=1,5377
HafenCity,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d7/01/93/20190607-170752-largejpg.jpg?w=600&h=500&s=1,1119
Hamburger Dom,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d6/87/12/achterbahn-und-riesenrad.jpg?w=600&h=500&s=1,655
Hamburg Hauptbahnhof,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/91/3d/62/hamburg-hauptbahnhof.jpg?w=600&h=500&s=1,160
St Nikolai Memorial,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2f/94/fc/the-tower.jpg?w=600&h=500&s=1,1001
