ATTR_NAME,IMG_PATH,TOTAL_REVIEWS
Dragon Tiger Tower,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/0f/d1/e3/caption.jpg?w=600&h=500&s=1,1171
Tuntex 85 Sky Tower,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d3/43/c6/85.jpg?w=600&h=500&s=1,256
Cijin Island,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/7c/35/e8/photo0jpg.jpg?w=600&h=500&s=1,1144
Xiziwan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/83/39/5c/caption.jpg?w=600&h=500&s=1,225
Formosa Boulevard Station,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/74/65/8b/photo1jpg.jpg?w=600&h=500&s=1,435
Central Park Kaohsiung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f0/96/d8/caption.jpg?w=600&h=500&s=1,188
Kaohsiung (Cihou) Lighthouse,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0e/eb/20/img-20180801-173434-largejpg.jpg?w=600&h=500&s=1,207
The Dome of Light,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/bd/ef/63/img-20180717-164930-largejpg.jpg?w=600&h=500&s=1,1487
Chengcing Lake,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/54/3d/4f/caption.jpg?w=600&h=500&s=1,125
Chishingtan Scenic Area,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a9/f8/cb/20181203-132348-largejpg.jpg?w=600&h=500&s=1,1156
Taroko National Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d4/c4/3f/caption.jpg?w=600&h=500&s=1,1400
Taroko Gorge,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2b/7e/36/20181022-112342-largejpg.jpg?w=600&h=500&s=1,2646
Hualien Tourist Fish Harbor,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/58/07/32/hualien-harbor.jpg?w=600&h=500&s=1,22
Hualien Harbor Scenic Bridge,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/73/0e/99/caption.jpg?w=600&h=500&s=1,15
Yanzihkou Trail (Swallow Grotto),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/13/00/4b/4-yanzihkou-trail.jpg?w=600&h=500&s=1,217
Dongdamen Night Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9d/e0/b0/caption.jpg?w=600&h=500&s=1,435
Farglory Ocean Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/67/52/fa/photo8jpg.jpg?w=600&h=500&s=1,330
Yuli Antong Hot Spring,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/73/94/c8/caption.jpg?w=600&h=500&s=1,23
Su-Hua Highway,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ef/e7/e6/su-hua-highway.jpg?w=600&h=500&s=1,182
Zhuilu Old Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/3d/63/photo1jpg.jpg?w=600&h=500&s=1,232
Shakadang Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/bf/f5/53/20180911-185635-largejpg.jpg?w=600&h=500&s=1,335
Qingshui Cliff,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/31/d6/a4/ching-shui-cliff.jpg?w=600&h=500&s=1,880
Chihkan Tower (Fort Provintia),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a0/2e/9d/caption.jpg?w=600&h=500&s=1,1000
Guanziling Hot Spring,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/41/7c/9c/photo2jpg.jpg?w=600&h=500&s=1,184
Confucius Temple,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4e/6e/f8/photo4jpg.jpg?w=600&h=500&s=1,624
Ji Dian Wu Miao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/17/63/c0/caption.jpg?w=600&h=500&s=1,106
Chimei Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/79/87/8d/caption.jpg?w=600&h=500&s=1,1370
National Cheng Kung University,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/8f/57/37/caption.jpg?w=600&h=500&s=1,202
National Museum of Taiwan History,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/66/ac/fe/tainan-taiwan.jpg?w=600&h=500&s=1,193
Tainan Art Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a2/cd/6d/p-20190519-104708-vhdr.jpg?w=600&h=500&s=1,36
Anping Fort (Anping gubao),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6c/f1/37/caption.jpg?w=600&h=500&s=1,667
Tainan Station,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b1/d8/25/caption.jpg?w=600&h=500&s=1,152
안평수옥,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a8/ea/17/caption.jpg?w=600&h=500&s=1,1012
National Museum of Taiwan Literature,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/db/9b/b0/caption.jpg?w=600&h=500&s=1,286
National Anping Harbor Historic Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/a7/19/9e/caption.jpg?w=600&h=500&s=1,33
Hayashi Department Store,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/31/fa/0e/caption.jpg?w=600&h=500&s=1,947
