ATTR_NAME,IMG_PATH,TOTAL_REVIEWS
Tangkuban Perahu,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/87/41/07/blik-op-de-hoofdkrater.jpg?w=600&h=500&s=1,2101
Jalan Asia Afrika,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c4/a9/11/gimmick-dengan-berbagai.jpg?w=600&h=500&s=1,178
White Crater,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/03/38/fe/pesona-kawah-putih.jpg?w=600&h=500&s=1,1521
Bandung Grand Mosque,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/58/af/d5/p-20151027-091003-largejpg.jpg?w=600&h=500&s=1,616
Bandung City Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/61/04/e8/alun-alun-bandung.jpg?w=600&h=500&s=1,126
Ciater Hot Spring,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/be/60/3a/camping-park.jpg?w=600&h=500&s=1,504
Trans Studio Bandung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/64/01/8b/filename-photo0465-jpg.jpg?w=600&h=500&s=1,2192
Ola Family Spa & Reflexology,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/1b/d9/5a/ola-spa.jpg?w=600&h=500&s=1,111
Rumah Mode Factory Outlet,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/62/2f/20161130-160313-largejpg.jpg?w=600&h=500&s=1,1272
Trans Studio Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/87/01/74/trans-studio-mall.jpg?w=600&h=500&s=1,139
Amazing Art World,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/76/93/db/one-of-the-beautiful.jpg?w=600&h=500&s=1,66
Sudirman Street,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/27/d3/bc/photo0jpg.jpg?w=600&h=500&s=1,196
자카르타 대성당,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/35/30/20180127-112912-largejpg.jpg?w=600&h=500&s=1,1260
모나스,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/d2/54/jakarta-amazing-tour.jpg?w=600&h=500&s=1,4173
Grand Indonesia Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/7c/75/d9/grand-indonesia-mall.jpg?w=600&h=500&s=1,3253
이스티크랄 모스크 (이스티크랄 사원),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c9/5b/b8/caption.jpg?w=600&h=500&s=1,2708
Gambir Train Station,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2c/23/8c/useful-train-station.jpg?w=600&h=500&s=1,956
Jakarta Old Town,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fc/01/83/wisata-kota-tua-mel-s.jpg?w=600&h=500&s=1,2021
스리부 섬 (천개의 섬),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/72/f1/7f/island.jpg?w=600&h=500&s=1,0
Ragunan Zoo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/81/8a/c2/status.jpg?w=600&h=500&s=1,634
타만 미니 인도네시아 인다,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/de/ae/62/taman-mini-indonesia.jpg?w=600&h=500&s=1,2303
안촐 유원지,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/14/bc/da/wahana-ontang-anting.jpg?w=600&h=500&s=1,1605
Taman Anggrek Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/6d/37/58/fresh-fruit-at-carrefour.jpg?w=600&h=500&s=1,318
국립 박물관,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e6/0b/2c/old-building-outdoor.jpg?w=600&h=500&s=1,1676
Plaza Indonesia,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c1/92/61/right-outside-the-mall.jpg?w=600&h=500&s=1,175
Pondok Indah Water Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/0b/97/65/the-wave-pondok-indah.jpg?w=600&h=500&s=1,109
차이나타운,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/bd/d4/78/chinatown-glodok.jpg?w=600&h=500&s=1,438
