ATTR_NAME,IMG_PATH,TOTAL_REVIEWS
Imago Shopping Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/23/7d/b4/imago-shopping-mall.jpg?w=600&h=500&s=1,414
Mantanani Island,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/39/05/e1/filename-img-1374-jpg.jpg?w=600&h=500&s=1,0
자스민 마사지,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/53/3c/9e/2022-6.jpg?w=600&h=500&s=1,37
Sapi Island,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/90/c9/fa/photo3jpg.jpg?w=600&h=500&s=1,2309
Tanjung Aru Perdana Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2c/ac/62/tanjung-aru-perdana-park.jpg?w=600&h=500&s=1,278
I Love KK,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/68/02/bf/i-love-kk.jpg?w=600&h=500&s=1,74
Tunku Abdul Rahman Marine Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/9b/c9/82/tunku-abdul-rahman-marine.jpg?w=600&h=500&s=1,821
Jesselton Point,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a2/7d/c2/jesselton-point-entrance.jpg?w=600&h=500&s=1,420
Signal Hill Observatory Platform,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/81/fd/97/benches.jpg?w=600&h=500&s=1,598
"Night Market, Kota Kinabalu",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/12/6f/e9/photo0jpg.jpg?w=600&h=500&s=1,542
Land Below The Wind,,0
Poring Hot Springs,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/54/5e/57/hot-spring-pool.jpg?w=600&h=500&s=1,1414
Panorama Langkawi SkyCab,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/59/b7/03/photo3jpg.jpg?w=600&h=500&s=1,12318
랑카위 스카이 브리지,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2b/e0/07/langkawi-sky-bridge.jpg?w=600&h=500&s=1,4518
Eagle Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/27/13/03/the-awe-inspiring-eagle.jpg?w=600&h=500&s=1,1558
Cenang Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/dd/a4/35/photo9jpg.jpg?w=600&h=500&s=1,4813
Kilim Karst Geoforest Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/04/44/b9/kilim-karst-geoforest.jpg?w=600&h=500&s=1,2212
Tanjung Rhu Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/bd/76/59/white-sand.jpg?w=600&h=500&s=1,1215
Oriental Village,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/58/38/dd/oriental-village-langkawi.jpg?w=600&h=500&s=1,739
Langkawi Night Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/36/47/59/night-market-at-kuah.jpg?w=600&h=500&s=1,559
Fauna Flora Eco,,0
Cenang Mall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/86/c2/8b/cenang-mall.jpg?w=600&h=500&s=1,574
Batu Ferringhi Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/87/bc/batu-ferringhi-beach.jpg?w=600&h=500&s=1,1607
Pulau Payar Marine Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/be/b2/98/photo0jpg.jpg?w=600&h=500&s=1,846
Dev's Adventure Tours,,0
A Famosa Fort,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/0b/56/bf/varie.jpg?w=600&h=500&s=1,736
Christ Church,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/23/06/33/melaka-malaysia-dutch.jpg?w=600&h=500&s=1,1071
Melaka Clock Tower,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9e/8f/2d/melaka-clock-tower.jpg?w=600&h=500&s=1,65
Malacca River,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/93/55/49/malacca-river.jpg?w=600&h=500&s=1,2569
Villa Sentosa (Malay Living Museum),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/12/97/fb/villa-sentosa.jpg?w=600&h=500&s=1,240
존커 스트리트,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/43/21/a1/the-jonker-street-night.jpg?w=600&h=500&s=1,6249
The Huskitory,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/c2/3e/ba/the-huskitory.jpg?w=600&h=500&s=1,1665
Hang Jebat Mausoleum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e0/cb/5e/imag0343-largejpg.jpg?w=600&h=500&s=1,24
St. Paul's Hill & Church (Bukit St. Paul),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/79/c7/b6/20190510-160439-largejpg.jpg?w=600&h=500&s=1,1816
Pengkalan Balak Beach (Pantai Pengkalan Balak),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1d/ec/3c/langit-biru-yang-indah.jpg?w=600&h=500&s=1,25
AEON Bandaraya Melaka Shopping Centre,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4c/c6/80/similarities-to-johor.jpg?w=600&h=500&s=1,42
Melaka Straits Mosque,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8c/e8/b1/straits-of-malacca-mosque.jpg?w=600&h=500&s=1,559
Dataran Pahlawan Melaka Megamall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ac/e9/d4/img-20161110-wa0059-largejpg.jpg?w=600&h=500&s=1,291
Melaka River Cruise,,0
Pantai Klebang,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/65/6f/17/a-sizeable-desert-lake.jpg?w=600&h=500&s=1,85
